ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12066655,JD250875,06/01/2020 10:24:00 PM,075XX S RACINE AVE,0610,BURGLARY,FORCIBLE ENTRY,OTHER (SPECIFY),false,false,0612,006,17,71,05,1169629,1854690,2020,06/08/2020 03:50:25 PM,41.756770198,-87.653906431,"(41.756770198, -87.653906431)"
12067829,JD252598,06/01/2020 02:45:00 AM,086XX S COMMERCIAL AVE,0610,BURGLARY,FORCIBLE ENTRY,CONVENIENCE STORE,false,false,0424,004,10,46,05,1197646,1848169,2020,06/08/2020 03:50:25 PM,41.738223037,-87.551447953,"(41.738223037, -87.551447953)"
12065651,JD249724,06/01/2020 09:30:00 AM,072XX S HARVARD AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,0731,007,6,69,03,1175209,1856993,2020,06/08/2020 03:50:25 PM,41.762967153,-87.63338812,"(41.762967153, -87.63338812)"
12066626,JD251216,06/01/2020 01:30:00 PM,039XX S RACINE AVE,0860,THEFT,RETAIL THEFT,CONSTRUCTION SITE,false,false,0924,009,11,61,06,1168941,1878799,2020,06/08/2020 03:50:25 PM,41.822942997,-87.655731459,"(41.822942997, -87.655731459)"
12065763,JD250099,06/01/2020 04:44:00 PM,024XX W 51ST ST,041A,BATTERY,AGGRAVATED - HANDGUN,VEHICLE NON-COMMERCIAL,false,false,0923,009,14,63,04B,1160757,1870785,2020,06/08/2020 03:50:25 PM,41.801124788,-87.68597683,"(41.801124788, -87.68597683)"
12066578,JD250922,06/01/2020 01:15:00 PM,095XX S COMMERCIAL AVE,0460,BATTERY,SIMPLE,OTHER (SPECIFY),false,false,0431,004,10,51,08B,1197802,1842310,2020,06/08/2020 03:50:25 PM,41.722141573,-87.551071504,"(41.722141573, -87.551071504)"
12067398,JD251993,06/01/2020 07:30:00 AM,030XX W FRANKLIN BLVD,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,1221,012,27,23,06,1155812,1903175,2020,06/08/2020 03:50:25 PM,41.890107481,-87.70324051,"(41.890107481, -87.70324051)"
12065669,JD250128,06/01/2020 04:36:00 PM,090XX S COMMERCIAL AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,APARTMENT,false,true,0423,004,10,46,26,1197713,1845666,2020,06/08/2020 03:50:25 PM,41.731352935,-87.551285813,"(41.731352935, -87.551285813)"
12066413,JD250914,06/01/2020 09:00:00 PM,049XX W GLADYS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1533,015,29,25,14,1143652,1897891,2020,06/08/2020 03:50:25 PM,41.875843892,-87.748030348,"(41.875843892, -87.748030348)"
12065135,JD249373,06/01/2020 04:40:00 AM,006XX S PULASKI RD,1020,ARSON,BY FIRE,RESTAURANT,false,false,1132,011,24,26,09,1149820,1896978,2020,06/08/2020 03:50:25 PM,41.873220862,-87.725407221,"(41.873220862, -87.725407221)"
12064960,JD249315,06/01/2020 03:23:00 AM,013XX E 55TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,BANK,false,false,0234,002,5,41,14,1186216,1868802,2020,06/08/2020 03:50:25 PM,41.79511919,-87.592673194,"(41.79511919, -87.592673194)"
12065450,JD249837,06/01/2020 02:00:00 AM,032XX W CORTLAND ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1421,014,1,22,14,1154592,1912447,2020,06/08/2020 03:50:25 PM,41.915575188,-87.707472499,"(41.915575188, -87.707472499)"
12065325,JD249474,06/01/2020 07:00:00 AM,011XX N KARLOV AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE - YARD (FRONT / BACK),false,true,1111,011,37,23,26,1148842,1907312,2020,06/08/2020 03:50:25 PM,41.901597439,-87.728730642,"(41.901597439, -87.728730642)"
12064937,JD249316,06/01/2020 03:08:00 AM,052XX W MADISON ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,OTHER (SPECIFY),true,false,1522,015,29,25,24,1141177,1899516,2020,06/08/2020 03:50:25 PM,41.880349054,-87.757077713,"(41.880349054, -87.757077713)"
12065865,JD250279,06/01/2020 08:11:00 PM,040XX W IRVING PARK RD,0820,THEFT,$500 AND UNDER,CONVENIENCE STORE,true,false,1732,017,45,16,06,1148903,1926279,2020,06/08/2020 03:50:25 PM,41.953643409,-87.72801475,"(41.953643409, -87.72801475)"
12066206,JD250600,06/01/2020 07:00:00 AM,104XX S EGGLESTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,false,true,2233,022,34,49,08B,1175132,1835615,2020,06/08/2020 03:50:25 PM,41.704304835,-87.634306708,"(41.704304835, -87.634306708)"
12069152,JD253345,06/01/2020 09:00:00 AM,050XX N SPRINGFIELD AVE,0810,THEFT,OVER $500,SIDEWALK,false,false,1712,017,39,14,06,,,2020,06/08/2020 03:50:25 PM,,,
12066119,JD250445,06/01/2020 11:41:00 PM,082XX S TROY ST,041A,BATTERY,AGGRAVATED - HANDGUN,RESIDENCE,false,false,0835,008,18,70,04B,1156814,1849803,2020,06/08/2020 03:50:25 PM,41.743627615,-87.701003061,"(41.743627615, -87.701003061)"
12065545,JD249451,06/01/2020 06:47:00 AM,107XX S WENTWORTH AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,false,false,0513,005,34,49,04B,1176846,1833909,2020,06/08/2020 03:50:25 PM,41.699584978,-87.628081503,"(41.699584978, -87.628081503)"
12066193,JD250376,06/01/2020 09:30:00 PM,059XX W FULLERTON AVE,031A,ROBBERY,ARMED - HANDGUN,ALLEY,false,false,2515,025,30,19,03,1136242,1915333,2020,06/08/2020 03:50:25 PM,41.923842374,-87.774820686,"(41.923842374, -87.774820686)"
12065060,JD249305,06/01/2020 03:07:00 AM,005XX E 47TH ST,3400,PUBLIC PEACE VIOLATION,LOOTING,SMALL RETAIL STORE,false,false,0223,002,3,38,24,1180542,1873970,2020,06/08/2020 03:50:25 PM,41.809432891,-87.613320823,"(41.809432891, -87.613320823)"
12065910,JD250189,06/01/2020 05:42:00 PM,028XX S MICHIGAN AVE,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",OTHER (SPECIFY),true,false,0133,001,3,35,08B,1177652,1885988,2020,06/08/2020 03:50:25 PM,41.842477207,-87.623556585,"(41.842477207, -87.623556585)"
12066070,JD250280,06/01/2020 06:30:00 PM,032XX N MILWAUKEE AVE,0460,BATTERY,SIMPLE,STREET,false,false,1732,017,30,21,08B,1149974,1921066,2020,06/08/2020 03:50:25 PM,41.939317702,-87.724213803,"(41.939317702, -87.724213803)"
12067197,JD250123,06/01/2020 01:15:00 AM,050XX W GRACE ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,true,false,1634,016,45,15,26,1142007,1924791,2020,06/08/2020 03:50:25 PM,41.94969106,-87.753402446,"(41.94969106, -87.753402446)"
12065441,JD249832,06/01/2020 12:09:00 PM,039XX N HARLEM AVE,1170,DECEPTIVE PRACTICE,IMPERSONATION,RESTAURANT,false,false,1632,016,38,17,11,1127366,1925236,2020,06/08/2020 03:50:25 PM,41.951171426,-87.807211916,"(41.951171426, -87.807211916)"
12067877,JD252661,06/01/2020 07:00:00 PM,068XX S WABASH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0322,003,6,69,14,1177905,1859690,2020,06/08/2020 03:50:25 PM,41.770307391,-87.623425284,"(41.770307391, -87.623425284)"
12064972,JD249327,06/01/2020 02:21:00 AM,032XX W CHICAGO AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,DEPARTMENT STORE,true,false,1121,011,27,23,24,1154697,1905149,2020,06/08/2020 03:50:25 PM,41.89554672,-87.70728242,"(41.89554672, -87.70728242)"
12064949,JD249300,06/01/2020 01:40:00 AM,044XX N BROADWAY,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,true,false,1914,019,46,3,26,1168561,1929672,2020,06/08/2020 03:50:25 PM,41.962550176,-87.655651459,"(41.962550176, -87.655651459)"
12065246,JD249368,06/01/2020 05:03:00 AM,040XX W MONTROSE AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,1722,017,39,16,05,1148688,1928935,2020,06/08/2020 03:50:25 PM,41.960935838,-87.728736232,"(41.960935838, -87.728736232)"
12067716,JD252174,06/01/2020 12:00:00 PM,013XX S KOMENSKY AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,false,false,1011,010,24,29,03,1149594,1893569,2020,06/08/2020 03:50:25 PM,41.863870557,-87.726325488,"(41.863870557, -87.726325488)"
12066798,JD251268,06/01/2020 11:00:00 PM,018XX W 35TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,false,false,0912,009,12,59,04A,1164437,1881490,2020,06/08/2020 03:50:25 PM,41.830423678,-87.67217887,"(41.830423678, -87.67217887)"
12065493,JD249823,06/01/2020 12:00:00 PM,0000X W WACKER DR,0820,THEFT,$500 AND UNDER,STREET,true,false,0111,001,42,32,06,1176210,1902134,2020,06/08/2020 03:50:25 PM,41.886815464,-87.628361716,"(41.886815464, -87.628361716)"
12066120,JD250397,06/01/2020 08:00:00 AM,054XX N LONG AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,1623,016,45,11,11,1139182,1935889,2020,06/08/2020 03:50:25 PM,41.980196946,-87.763515632,"(41.980196946, -87.763515632)"
12066007,JD250487,06/01/2020 03:30:00 AM,033XX W NORTH AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,1422,014,26,23,05,1153712,1910433,2020,06/08/2020 03:50:25 PM,41.910066171,-87.71075927,"(41.910066171, -87.71075927)"
12066534,JD250897,06/01/2020 09:00:00 PM,012XX S KOLIN AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,POOL ROOM,false,true,1011,010,24,29,04B,1147579,1894040,2020,06/08/2020 03:50:25 PM,41.865201896,-87.733710449,"(41.865201896, -87.733710449)"
12065121,JD249290,06/01/2020 01:14:00 AM,003XX E 87TH ST,141A,WEAPONS VIOLATION,UNLAWFUL USE - HANDGUN,STREET,false,false,0632,006,6,44,15,1180201,1847386,2020,06/08/2020 03:50:25 PM,41.736491541,-87.615385513,"(41.736491541, -87.615385513)"
12070913,JD255918,06/01/2020 05:00:00 PM,0000X E 46TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0215,002,3,38,07,,,2020,06/08/2020 03:50:25 PM,,,
12067069,JD250554,06/01/2020 08:30:00 PM,010XX W WILSON AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,1914,019,46,3,05,1168302,1930713,2020,06/08/2020 03:50:25 PM,41.965412332,-87.656573467,"(41.965412332, -87.656573467)"
12064774,JD249171,06/01/2020 12:05:00 AM,059XX N KENMORE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2433,024,48,77,08B,1168161,1939852,2020,06/08/2020 03:50:25 PM,41.990493052,-87.656826515,"(41.990493052, -87.656826515)"
12065679,JD249707,06/01/2020 11:30:00 AM,122XX S MORGAN ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0524,005,34,53,08A,1171876,1823688,2020,06/08/2020 03:50:25 PM,41.671647143,-87.64657781,"(41.671647143, -87.64657781)"
12066424,JD250832,06/01/2020 12:00:00 PM,088XX S HERMITAGE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2221,022,21,71,14,1166219,1846169,2020,06/08/2020 03:50:25 PM,41.733460567,-87.666645441,"(41.733460567, -87.666645441)"
12066771,JD251306,06/01/2020 06:00:00 PM,061XX N CLAREMONT AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2413,024,40,2,07,1159539,1940695,2020,06/08/2020 03:50:25 PM,41.992988791,-87.688516747,"(41.992988791, -87.688516747)"
12065746,JD250146,06/01/2020 04:00:00 PM,037XX W JACKSON BLVD,0810,THEFT,OVER $500,STREET,false,false,1133,011,28,27,06,1151393,1898426,2020,06/08/2020 03:50:25 PM,41.877163618,-87.719593915,"(41.877163618, -87.719593915)"
12068976,JD253675,06/01/2020 06:30:00 PM,008XX N AVERS AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,false,false,1112,011,27,23,07,1150568,1905382,2020,06/08/2020 03:50:25 PM,41.89626777,-87.722441279,"(41.89626777, -87.722441279)"
12065977,JD250288,06/01/2020 07:19:00 PM,073XX N WESTERN AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,2411,024,50,2,05,1159015,1948528,2020,06/08/2020 03:50:25 PM,42.014493615,-87.690227788,"(42.014493615, -87.690227788)"
12065997,JD250426,06/01/2020 09:50:00 PM,031XX W PERSHING RD,0479,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",ALLEY,false,false,0921,009,12,58,04B,1156021,1878581,2020,06/08/2020 03:50:25 PM,41.822614608,-87.703135879,"(41.822614608, -87.703135879)"
12066520,JD250934,06/01/2020 10:19:00 PM,013XX W RANDOLPH ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,false,false,1224,012,27,28,05,1167223,1901142,2020,06/08/2020 03:50:25 PM,41.884291199,-87.661392684,"(41.884291199, -87.661392684)"
12065190,JD249494,06/01/2020 07:41:00 AM,032XX W DOUGLAS BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1022,010,24,29,08B,1155096,1893275,2020,06/08/2020 03:50:25 PM,41.862955261,-87.706135681,"(41.862955261, -87.706135681)"
12065326,JD249743,06/01/2020 08:30:00 AM,012XX E 87TH ST,0610,BURGLARY,FORCIBLE ENTRY,BAR OR TAVERN,false,false,0412,004,8,48,05,1186219,1847553,2020,06/08/2020 03:50:25 PM,41.73680993,-87.593332557,"(41.73680993, -87.593332557)"
12066021,JD250409,06/01/2020 03:00:00 PM,071XX S SAWYER AVE,0810,THEFT,OVER $500,STREET,false,false,0831,008,17,66,06,1155939,1857098,2020,06/08/2020 03:50:25 PM,41.763663866,-87.704013638,"(41.763663866, -87.704013638)"
12069041,JD252455,06/01/2020 01:00:00 PM,119XX S HALSTED ST,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,false,false,0524,005,34,53,03,1173141,1825712,2020,06/08/2020 03:50:25 PM,41.677173573,-87.641888492,"(41.677173573, -87.641888492)"
12065056,JD249323,06/01/2020 03:33:00 AM,047XX W WEST END AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,1113,011,28,25,08B,1144858,1900562,2020,06/08/2020 03:50:25 PM,41.883150785,-87.743534907,"(41.883150785, -87.743534907)"
12069667,JD254504,06/01/2020 03:20:00 AM,001XX E DELAWARE PL,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,1833,018,42,8,05,,,2020,06/08/2020 03:50:25 PM,,,
12066812,JD251393,06/01/2020 12:00:00 PM,046XX S LAKE PARK AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0222,002,4,39,07,1185932,1874445,2020,06/08/2020 03:50:25 PM,41.810610708,-87.593536505,"(41.810610708, -87.593536505)"
12064998,JD249340,06/01/2020 03:00:00 AM,034XX N KIMBALL AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CTA PARKING LOT / GARAGE / OTHER PROPERTY,false,false,1733,017,35,21,14,1153120,1922486,2020,06/08/2020 03:50:25 PM,41.943152365,-87.71261352,"(41.943152365, -87.71261352)"
12065547,JD249980,06/01/2020 03:08:00 PM,113XX S EDBROOKE AVE,2028,NARCOTICS,POSSESS - SYNTHETIC DRUGS,SIDEWALK,true,false,0531,005,9,49,18,1179220,1829895,2020,06/08/2020 03:50:25 PM,41.688516319,-87.619510791,"(41.688516319, -87.619510791)"
12066359,JD250739,06/01/2020 07:00:00 PM,016XX W IRVING PARK RD,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,BANK,false,false,1912,019,47,6,05,1164583,1926624,2020,06/08/2020 03:50:25 PM,41.95427173,-87.670363667,"(41.95427173, -87.670363667)"
12067027,JD251607,06/01/2020 08:30:00 PM,040XX W 21ST ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1012,010,24,29,05,1149673,1889782,2020,06/08/2020 03:50:25 PM,41.853477035,-87.726133796,"(41.853477035, -87.726133796)"
12066011,JD250404,06/01/2020 07:00:00 PM,010XX W MARQUETTE RD,3400,PUBLIC PEACE VIOLATION,LOOTING,GROCERY FOOD STORE,false,false,0724,007,6,68,24,1170716,1860394,2020,06/08/2020 03:50:25 PM,41.772399064,-87.649756647,"(41.772399064, -87.649756647)"
12065262,JD249545,06/01/2020 09:01:00 AM,003XX W 79TH ST,0610,BURGLARY,FORCIBLE ENTRY,COLLEGE / UNIVERSITY - RESIDENCE HALL,false,false,0623,006,17,44,05,1175198,1852557,2020,06/08/2020 03:50:25 PM,41.750794483,-87.633560686,"(41.750794483, -87.633560686)"
12065988,JD250417,06/01/2020 11:00:00 PM,010XX N CICERO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1531,015,37,25,08B,1144167,1906678,2020,06/08/2020 03:50:25 PM,41.899946801,-87.745918577,"(41.899946801, -87.745918577)"
12066764,JD251256,06/01/2020 08:00:00 PM,089XX S ESCANABA AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0423,004,10,46,06,1196945,1846156,2020,06/08/2020 03:50:25 PM,41.73271665,-87.554082971,"(41.73271665, -87.554082971)"
12068572,JD253323,06/01/2020 10:17:00 AM,038XX W LAKE ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA TRAIN,false,false,1122,011,28,26,14,1150904,1901361,2020,06/08/2020 03:50:25 PM,41.885227157,-87.721312545,"(41.885227157, -87.721312545)"
12065238,JD249607,06/01/2020 10:10:00 AM,056XX S WESTERN AVE,3400,PUBLIC PEACE VIOLATION,LOOTING,SMALL RETAIL STORE,false,false,0824,008,15,63,24,1161335,1867085,2020,06/08/2020 03:50:25 PM,41.790959544,-87.683959593,"(41.790959544, -87.683959593)"
12066599,JD251173,06/01/2020 07:30:00 PM,016XX W ROSCOE ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,false,false,1922,019,47,6,05,1164872,1922640,2020,06/08/2020 03:50:25 PM,41.943333302,-87.669414716,"(41.943333302, -87.669414716)"
12065579,JD249614,06/01/2020 07:34:00 AM,016XX N LA SALLE DR,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,1814,018,2,7,15,1174829,1911344,2020,06/08/2020 03:50:25 PM,41.912119197,-87.633157029,"(41.912119197, -87.633157029)"
12069850,JD254636,06/01/2020 01:20:00 AM,027XX S MICHIGAN AVE,0610,BURGLARY,FORCIBLE ENTRY,OTHER (SPECIFY),false,false,0133,001,3,35,05,,,2020,06/08/2020 03:50:25 PM,,,
12065782,JD250171,06/01/2020 06:00:00 PM,116XX S HALSTED ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,true,0524,005,34,53,08B,1173060,1828134,2020,06/08/2020 03:50:25 PM,41.683821715,-87.642113853,"(41.683821715, -87.642113853)"
12066031,JD250450,06/01/2020 11:47:00 PM,043XX N PULASKI RD,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,GAS STATION,true,false,1723,017,39,16,15,1148942,1928706,2020,06/08/2020 03:50:25 PM,41.960302524,-87.727808338,"(41.960302524, -87.727808338)"
12066990,JD250782,06/01/2020 11:30:00 AM,085XX S COTTAGE GROVE AVE,0810,THEFT,OVER $500,VEHICLE - COMMERCIAL,false,false,0632,006,6,44,06,1183049,1848622,2020,06/08/2020 03:50:25 PM,41.739817594,-87.604913162,"(41.739817594, -87.604913162)"
12070567,JD249245,06/01/2020 01:20:00 AM,024XX N MILWAUKEE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,false,false,1414,014,1,22,14,,,2020,06/08/2020 03:50:25 PM,,,
12066865,JD250801,06/01/2020 10:25:00 PM,024XX N LINCOLN AVE,0810,THEFT,OVER $500,DRUG STORE,false,false,1932,019,43,7,06,1170359,1916338,2020,06/08/2020 03:50:25 PM,41.925921947,-87.649432101,"(41.925921947, -87.649432101)"
12065445,JD249765,06/01/2020 12:10:00 PM,054XX W IOWA ST,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE - PORCH / HALLWAY,false,false,1524,015,37,25,04A,1139772,1905466,2020,06/08/2020 03:50:25 PM,41.896702371,-87.762091356,"(41.896702371, -87.762091356)"
12067778,JD250325,06/01/2020 09:09:00 PM,025XX S PULASKI RD,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,false,false,1013,010,22,30,04A,1150108,1887008,2020,06/08/2020 03:50:25 PM,41.84585638,-87.72460935,"(41.84585638, -87.72460935)"
12066200,JD250472,06/01/2020 09:49:00 PM,080XX S HONORE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,0611,006,17,71,14,1165419,1851272,2020,06/08/2020 03:50:25 PM,41.747480923,-87.669432022,"(41.747480923, -87.669432022)"
12066621,JD251223,06/01/2020 12:07:00 PM,064XX S FAIRFIELD AVE,0810,THEFT,OVER $500,RESIDENCE,false,false,0825,008,17,66,06,1159153,1861786,2020,06/08/2020 03:50:25 PM,41.776463295,-87.69210544,"(41.776463295, -87.69210544)"
12066461,JD250813,06/01/2020 04:00:00 PM,037XX W DIVISION ST,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,1112,011,27,23,05,1151060,1907737,2020,06/08/2020 03:50:25 PM,41.902720497,-87.720572466,"(41.902720497, -87.720572466)"
12070226,JD249253,06/01/2020 01:27:00 AM,018XX S HAMLIN AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,false,false,1014,010,24,29,04A,,,2020,06/08/2020 03:50:25 PM,,,
12064964,JD249330,06/01/2020 03:27:00 AM,012XX N LARAMIE AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,TAVERN / LIQUOR STORE,true,false,2533,025,37,25,24,1141476,1907581,2020,06/08/2020 03:50:25 PM,41.902474874,-87.755780468,"(41.902474874, -87.755780468)"
12065462,JD249865,06/01/2020 01:17:00 PM,008XX W 119TH ST,2031,NARCOTICS,POSSESS - METHAMPHETAMINE,STREET,true,false,0524,005,34,53,18,1172857,1825938,2020,06/08/2020 03:50:25 PM,41.677800003,-87.642921387,"(41.677800003, -87.642921387)"
12069990,JD254650,06/01/2020 12:01:00 AM,076XX S JEFFERY BLVD,0610,BURGLARY,FORCIBLE ENTRY,CONVENIENCE STORE,false,false,0414,004,8,43,05,,,2020,06/08/2020 03:50:25 PM,,,
12065083,JD249380,06/01/2020 04:02:00 AM,014XX S WESTERN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,BAR OR TAVERN,true,false,1023,010,28,28,14,1160601,1893236,2020,06/08/2020 03:50:25 PM,41.862736104,-87.685928422,"(41.862736104, -87.685928422)"
12065710,JD250098,06/01/2020 04:40:00 PM,004XX E 113TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0531,005,9,49,08B,1181054,1830127,2020,06/08/2020 03:50:25 PM,41.68911106,-87.61278957,"(41.68911106, -87.61278957)"
12066223,JD250392,06/01/2020 10:25:00 PM,023XX N CLARK ST,0610,BURGLARY,FORCIBLE ENTRY,DEPARTMENT STORE,false,false,1814,018,43,7,05,1172923,1915970,2020,06/08/2020 03:50:25 PM,41.924855637,-87.640021675,"(41.924855637, -87.640021675)"
12066259,JD250712,06/01/2020 11:00:00 PM,121XX S ADA ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0524,005,34,53,14,1169529,1824182,2020,06/08/2020 03:50:25 PM,41.673053772,-87.655153573,"(41.673053772, -87.655153573)"
12066697,JD251208,06/01/2020 12:00:00 PM,082XX S CALIFORNIA AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,false,0835,008,18,70,26,1159145,1849830,2020,06/08/2020 03:50:25 PM,41.743654386,-87.692461298,"(41.743654386, -87.692461298)"
12065848,JD249997,06/01/2020 02:01:00 PM,014XX S BLUE ISLAND AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,GOVERNMENT BUILDING / PROPERTY,true,false,1233,012,25,28,15,1168519,1893359,2020,06/08/2020 03:50:25 PM,41.862906101,-87.656858884,"(41.862906101, -87.656858884)"
12064830,JD249225,06/01/2020 01:00:00 AM,054XX S UNIVERSITY AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,false,false,0233,002,5,41,26,1184722,1869553,2020,06/08/2020 03:50:25 PM,41.797215185,-87.598128078,"(41.797215185, -87.598128078)"
12065665,JD249948,06/01/2020 02:04:00 PM,061XX N HAMILTON AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,2413,024,40,2,15,1160891,1940414,2020,06/08/2020 03:50:25 PM,41.992189674,-87.683551442,"(41.992189674, -87.683551442)"
12065914,JD250286,06/01/2020 07:37:00 PM,033XX W CERMAK RD,0550,ASSAULT,AGGRAVATED POLICE OFFICER - HANDGUN,STREET,false,false,1024,010,22,30,04A,1154229,1889173,2020,06/08/2020 03:50:25 PM,41.851716244,-87.709427785,"(41.851716244, -87.709427785)"
12067344,JD251654,06/01/2020 08:00:00 AM,074XX S COLFAX AVE,0560,ASSAULT,SIMPLE,CHA APARTMENT,false,false,0334,003,7,43,08A,1194653,1856143,2020,06/08/2020 03:50:25 PM,41.760178422,-87.562151529,"(41.760178422, -87.562151529)"
12065321,JD249533,06/01/2020 12:27:00 AM,054XX W MADISON ST,0610,BURGLARY,FORCIBLE ENTRY,CONVENIENCE STORE,false,false,1522,015,29,25,05,1140240,1899493,2020,06/08/2020 03:50:25 PM,41.880303152,-87.760518891,"(41.880303152, -87.760518891)"
12065924,JD250304,06/01/2020 07:58:00 PM,107XX S WABASH AVE,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,true,false,0513,005,9,49,18,1178479,1833766,2020,06/08/2020 03:50:25 PM,41.699155715,-87.622106517,"(41.699155715, -87.622106517)"
12066076,JD250497,06/01/2020 11:33:00 PM,003XX S ABERDEEN ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,VEHICLE NON-COMMERCIAL,true,false,1232,012,25,28,15,1169104,1898650,2020,06/08/2020 03:50:25 PM,41.877412347,-87.654557837,"(41.877412347, -87.654557837)"
12068110,JD252351,06/01/2020 09:15:00 PM,013XX N SANDBURG TER,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,1821,018,2,8,06,1175110,1909464,2020,06/08/2020 03:50:25 PM,41.906954091,-87.632181183,"(41.906954091, -87.632181183)"
12065653,JD249496,06/01/2020 05:30:00 AM,024XX N LINCOLN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,CONVENIENCE STORE,false,false,1932,019,43,7,14,1170359,1916338,2020,06/08/2020 03:50:25 PM,41.925921947,-87.649432101,"(41.925921947, -87.649432101)"
